No,year,month,day,hour,PM2.5,TEMP,RAIN,WSPM,station,datetime,month_year
23651,2015,11,11,10,69.0,6.1,0.0,1.3,Wanshouxigong,2015-11-11 10:00:00,2015-11
23652,2015,11,11,11,56.0,6.3,0.0,1.8,Wanshouxigong,2015-11-11 11:00:00,2015-11
23653,2015,11,11,12,53.0,6.4,0.0,1.3,Wanshouxigong,2015-11-11 12:00:00,2015-11
23654,2015,11,11,13,59.0,6.4,0.0,1.5,Wanshouxigong,2015-11-11 13:00:00,2015-11
23655,2015,11,11,14,118.0,6.4,0.0,1.3,Wanshouxigong,2015-11-11 14:00:00,2015-11
23656,2015,11,11,15,130.0,6.2,0.0,1.4,Wanshouxigong,2015-11-11 15:00:00,2015-11
23657,2015,11,11,16,149.0,6.1,0.0,1.3,Wanshouxigong,2015-11-11 16:00:00,2015-11
23658,2015,11,11,17,112.0,5.7,0.0,1.4,Wanshouxigong,2015-11-11 17:00:00,2015-11
23659,2015,11,11,18,126.0,5.6,0.0,0.7,Wanshouxigong,2015-11-11 18:00:00,2015-11
23660,2015,11,11,19,114.0,5.8,0.0,1.6,Wanshouxigong,2015-11-11 19:00:00,2015-11
23661,2015,11,11,20,107.0,5.8,0.0,1.4,Wanshouxigong,2015-11-11 20:00:00,2015-11
23662,2015,11,11,21,133.0,6.0,0.0,1.0,Wanshouxigong,2015-11-11 21:00:00,2015-11
23663,2015,11,11,22,146.0,5.8,0.0,1.1,Wanshouxigong,2015-11-11 22:00:00,2015-11
23664,2015,11,11,23,150.0,6.0,0.0,1.1,Wanshouxigong,2015-11-11 23:00:00,2015-11
23665,2015,11,12,0,137.0,5.6,0.0,1.0,Wanshouxigong,2015-11-12 00:00:00,2015-11
23666,2015,11,12,1,137.0,5.6,0.0,1.3,Wanshouxigong,2015-11-12 01:00:00,2015-11
23667,2015,11,12,2,136.0,5.7,0.3,0.6,Wanshouxigong,2015-11-12 02:00:00,2015-11
23668,2015,11,12,3,139.0,5.7,0.1,1.1,Wanshouxigong,2015-11-12 03:00:00,2015-11
23669,2015,11,12,4,132.0,5.6,0.0,1.0,Wanshouxigong,2015-11-12 04:00:00,2015-11
23670,2015,11,12,5,137.0,5.5,0.1,0.8,Wanshouxigong,2015-11-12 05:00:00,2015-11
23671,2015,11,12,6,134.0,5.5,0.0,0.9,Wanshouxigong,2015-11-12 06:00:00,2015-11
23672,2015,11,12,7,121.0,5.4,0.0,1.3,Wanshouxigong,2015-11-12 07:00:00,2015-11
23673,2015,11,12,8,106.0,5.6,0.0,0.9,Wanshouxigong,2015-11-12 08:00:00,2015-11
23674,2015,11,12,9,159.0,5.7,0.0,0.7,Wanshouxigong,2015-11-12 09:00:00,2015-11
23675,2015,11,12,10,181.0,5.8,0.0,0.9,Wanshouxigong,2015-11-12 10:00:00,2015-11
23676,2015,11,12,11,182.0,6.3,0.0,0.8,Wanshouxigong,2015-11-12 11:00:00,2015-11
23677,2015,11,12,12,181.0,7.2,0.0,1.0,Wanshouxigong,2015-11-12 12:00:00,2015-11
23678,2015,11,12,13,192.0,7.2,0.0,0.7,Wanshouxigong,2015-11-12 13:00:00,2015-11
23679,2015,11,12,14,193.0,7.5,0.0,0.8,Wanshouxigong,2015-11-12 14:00:00,2015-11
23680,2015,11,12,15,190.0,7.6,0.0,0.9,Wanshouxigong,2015-11-12 15:00:00,2015-11
23681,2015,11,12,16,191.0,7.5,0.0,1.1,Wanshouxigong,2015-11-12 16:00:00,2015-11
23682,2015,11,12,17,178.0,7.2,0.0,1.1,Wanshouxigong,2015-11-12 17:00:00,2015-11
23683,2015,11,12,18,196.0,7.2,0.0,1.5,Wanshouxigong,2015-11-12 18:00:00,2015-11
23684,2015,11,12,19,209.0,7.1,0.0,0.7,Wanshouxigong,2015-11-12 19:00:00,2015-11
23685,2015,11,12,20,210.0,7.0,0.0,0.9,Wanshouxigong,2015-11-12 20:00:00,2015-11
23686,2015,11,12,21,216.0,6.9,0.0,1.4,Wanshouxigong,2015-11-12 21:00:00,2015-11
23687,2015,11,12,22,225.0,6.7,0.0,1.2,Wanshouxigong,2015-11-12 22:00:00,2015-11
23688,2015,11,12,23,227.0,6.8,0.0,1.3,Wanshouxigong,2015-11-12 23:00:00,2015-11
23689,2015,11,13,0,215.0,6.5,0.0,1.0,Wanshouxigong,2015-11-13 00:00:00,2015-11
23690,2015,11,13,1,195.0,7.1,0.0,1.3,Wanshouxigong,2015-11-13 01:00:00,2015-11
23691,2015,11,13,2,177.0,6.9,0.0,1.3,Wanshouxigong,2015-11-13 02:00:00,2015-11
23692,2015,11,13,3,166.0,6.8,0.0,1.2,Wanshouxigong,2015-11-13 03:00:00,2015-11
23693,2015,11,13,4,159.0,6.4,0.0,0.9,Wanshouxigong,2015-11-13 04:00:00,2015-11
23694,2015,11,13,5,165.0,6.0,0.0,0.5,Wanshouxigong,2015-11-13 05:00:00,2015-11
23695,2015,11,13,6,190.0,5.8,0.0,0.9,Wanshouxigong,2015-11-13 06:00:00,2015-11
23696,2015,11,13,7,201.0,6.0,0.0,1.0,Wanshouxigong,2015-11-13 07:00:00,2015-11
23697,2015,11,13,8,205.0,5.8,0.0,1.0,Wanshouxigong,2015-11-13 08:00:00,2015-11
23698,2015,11,13,9,213.0,6.3,0.0,1.1,Wanshouxigong,2015-11-13 09:00:00,2015-11
23699,2015,11,13,10,203.0,6.6,0.0,1.0,Wanshouxigong,2015-11-13 10:00:00,2015-11
23700,2015,11,13,11,210.0,7.1,0.0,1.1,Wanshouxigong,2015-11-13 11:00:00,2015-11
23701,2015,11,13,12,211.0,7.3,0.0,1.4,Wanshouxigong,2015-11-13 12:00:00,2015-11
23702,2015,11,13,13,208.0,7.5,0.0,1.4,Wanshouxigong,2015-11-13 13:00:00,2015-11
23703,2015,11,13,14,209.0,7.9,0.0,1.4,Wanshouxigong,2015-11-13 14:00:00,2015-11
23704,2015,11,13,15,205.0,7.9,0.0,1.0,Wanshouxigong,2015-11-13 15:00:00,2015-11
23705,2015,11,13,16,202.0,7.7,0.0,1.3,Wanshouxigong,2015-11-13 16:00:00,2015-11
23706,2015,11,13,17,208.0,7.6,0.0,0.9,Wanshouxigong,2015-11-13 17:00:00,2015-11
23707,2015,11,13,18,212.0,7.3,0.0,1.0,Wanshouxigong,2015-11-13 18:00:00,2015-11
23708,2015,11,13,19,214.0,7.1,0.0,1.1,Wanshouxigong,2015-11-13 19:00:00,2015-11
23709,2015,11,13,20,202.0,6.7,0.0,1.0,Wanshouxigong,2015-11-13 20:00:00,2015-11
23710,2015,11,13,21,175.0,6.8,0.0,1.0,Wanshouxigong,2015-11-13 21:00:00,2015-11
23711,2015,11,13,22,180.0,6.7,0.0,0.9,Wanshouxigong,2015-11-13 22:00:00,2015-11
23712,2015,11,13,23,190.0,6.6,0.0,0.7,Wanshouxigong,2015-11-13 23:00:00,2015-11
23713,2015,11,14,0,189.0,6.5,0.0,1.0,Wanshouxigong,2015-11-14 00:00:00,2015-11
23714,2015,11,14,1,188.0,7.3,0.0,1.5,Wanshouxigong,2015-11-14 01:00:00,2015-11
23715,2015,11,14,2,228.0,7.2,0.0,1.2,Wanshouxigong,2015-11-14 02:00:00,2015-11
23716,2015,11,14,3,230.0,7.3,0.0,0.7,Wanshouxigong,2015-11-14 03:00:00,2015-11
23717,2015,11,14,4,235.0,7.1,0.0,0.9,Wanshouxigong,2015-11-14 04:00:00,2015-11
23718,2015,11,14,5,243.0,6.7,0.0,0.7,Wanshouxigong,2015-11-14 05:00:00,2015-11
23719,2015,11,14,6,251.0,6.7,0.0,0.6,Wanshouxigong,2015-11-14 06:00:00,2015-11
23720,2015,11,14,7,251.0,6.7,0.0,0.9,Wanshouxigong,2015-11-14 07:00:00,2015-11
23721,2015,11,14,8,246.0,6.5,0.0,0.9,Wanshouxigong,2015-11-14 08:00:00,2015-11
23722,2015,11,14,9,249.0,7.6,0.0,1.2,Wanshouxigong,2015-11-14 09:00:00,2015-11
23723,2015,11,14,10,277.0,8.5,0.0,0.8,Wanshouxigong,2015-11-14 10:00:00,2015-11
23724,2015,11,14,11,282.0,9.3,0.0,0.9,Wanshouxigong,2015-11-14 11:00:00,2015-11
23725,2015,11,14,12,284.0,9.7,0.0,1.9,Wanshouxigong,2015-11-14 12:00:00,2015-11
23726,2015,11,14,13,346.0,10.2,0.0,1.6,Wanshouxigong,2015-11-14 13:00:00,2015-11
23727,2015,11,14,14,402.0,10.1,0.0,1.9,Wanshouxigong,2015-11-14 14:00:00,2015-11
23728,2015,11,14,15,375.0,9.8,0.0,1.7,Wanshouxigong,2015-11-14 15:00:00,2015-11
23729,2015,11,14,16,326.0,9.7,0.0,1.9,Wanshouxigong,2015-11-14 16:00:00,2015-11
23730,2015,11,14,17,318.0,9.6,0.0,0.8,Wanshouxigong,2015-11-14 17:00:00,2015-11
23731,2015,11,14,18,305.0,9.5,0.0,1.4,Wanshouxigong,2015-11-14 18:00:00,2015-11
23732,2015,11,14,19,286.0,9.4,0.0,1.8,Wanshouxigong,2015-11-14 19:00:00,2015-11
23733,2015,11,14,20,289.0,8.9,0.0,1.4,Wanshouxigong,2015-11-14 20:00:00,2015-11
23734,2015,11,14,21,296.0,9.1,0.0,1.6,Wanshouxigong,2015-11-14 21:00:00,2015-11
23735,2015,11,14,22,303.0,9.2,0.0,1.6,Wanshouxigong,2015-11-14 22:00:00,2015-11
23736,2015,11,14,23,300.0,8.3,0.0,0.8,Wanshouxigong,2015-11-14 23:00:00,2015-11
23737,2015,11,15,0,301.0,7.5,0.0,1.0,Wanshouxigong,2015-11-15 00:00:00,2015-11
23738,2015,11,15,1,289.0,8.5,0.0,0.8,Wanshouxigong,2015-11-15 01:00:00,2015-11
23739,2015,11,15,2,278.0,8.4,0.0,0.6,Wanshouxigong,2015-11-15 02:00:00,2015-11
23740,2015,11,15,3,246.0,7.8,0.0,0.6,Wanshouxigong,2015-11-15 03:00:00,2015-11
23741,2015,11,15,4,221.0,6.0,0.0,0.8,Wanshouxigong,2015-11-15 04:00:00,2015-11
23742,2015,11,15,5,199.0,5.9,0.0,1.5,Wanshouxigong,2015-11-15 05:00:00,2015-11
23743,2015,11,15,6,188.0,5.1,0.0,0.5,Wanshouxigong,2015-11-15 06:00:00,2015-11
23744,2015,11,15,7,178.0,4.5,0.0,0.7,Wanshouxigong,2015-11-15 07:00:00,2015-11
23745,2015,11,15,8,166.0,4.8,0.0,0.1,Wanshouxigong,2015-11-15 08:00:00,2015-11
23746,2015,11,15,9,176.0,6.4,0.0,0.4,Wanshouxigong,2015-11-15 09:00:00,2015-11
23747,2015,11,15,10,198.0,8.9,0.0,1.6,Wanshouxigong,2015-11-15 10:00:00,2015-11
23748,2015,11,15,11,196.0,9.5,0.0,0.8,Wanshouxigong,2015-11-15 11:00:00,2015-11
23749,2015,11,15,12,192.0,11.2,0.0,1.8,Wanshouxigong,2015-11-15 12:00:00,2015-11
23750,2015,11,15,13,198.0,12.1,0.0,3.2,Wanshouxigong,2015-11-15 13:00:00,2015-11
23751,2015,11,15,14,189.0,12.1,0.0,2.2,Wanshouxigong,2015-11-15 14:00:00,2015-11
23752,2015,11,15,15,168.0,11.6,0.0,2.8,Wanshouxigong,2015-11-15 15:00:00,2015-11
23753,2015,11,15,16,195.0,10.7,0.0,3.1,Wanshouxigong,2015-11-15 16:00:00,2015-11
23754,2015,11,15,17,278.0,10.3,0.0,1.4,Wanshouxigong,2015-11-15 17:00:00,2015-11
23755,2015,11,15,18,278.0,9.1,0.0,0.5,Wanshouxigong,2015-11-15 18:00:00,2015-11
23756,2015,11,15,19,276.0,9.8,0.0,2.7,Wanshouxigong,2015-11-15 19:00:00,2015-11
23757,2015,11,15,20,265.0,9.5,0.0,1.7,Wanshouxigong,2015-11-15 20:00:00,2015-11
23758,2015,11,15,21,158.0,9.2,0.0,1.4,Wanshouxigong,2015-11-15 21:00:00,2015-11
23759,2015,11,15,22,79.0,8.7,0.0,1.3,Wanshouxigong,2015-11-15 22:00:00,2015-11
23760,2015,11,15,23,39.0,8.6,0.0,1.1,Wanshouxigong,2015-11-15 23:00:00,2015-11
23761,2015,11,16,0,45.0,7.4,0.5,1.0,Wanshouxigong,2015-11-16 00:00:00,2015-11
23762,2015,11,16,1,30.0,6.7,0.2,0.4,Wanshouxigong,2015-11-16 01:00:00,2015-11
23763,2015,11,16,2,28.0,7.0,0.2,1.0,Wanshouxigong,2015-11-16 02:00:00,2015-11
23764,2015,11,16,3,34.0,6.8,0.3,1.1,Wanshouxigong,2015-11-16 03:00:00,2015-11
23765,2015,11,16,4,26.0,6.6,0.3,0.6,Wanshouxigong,2015-11-16 04:00:00,2015-11
23766,2015,11,16,5,28.0,6.1,0.0,0.7,Wanshouxigong,2015-11-16 05:00:00,2015-11
23767,2015,11,16,6,32.0,6.1,0.0,1.0,Wanshouxigong,2015-11-16 06:00:00,2015-11
23768,2015,11,16,7,32.0,6.1,0.0,1.2,Wanshouxigong,2015-11-16 07:00:00,2015-11
23769,2015,11,16,8,37.0,6.3,0.0,1.2,Wanshouxigong,2015-11-16 08:00:00,2015-11
23770,2015,11,16,9,45.0,6.6,0.0,1.5,Wanshouxigong,2015-11-16 09:00:00,2015-11
23771,2015,11,16,10,30.0,7.0,0.0,1.3,Wanshouxigong,2015-11-16 10:00:00,2015-11
23772,2015,11,16,11,16.5,7.7,0.0,1.3,Wanshouxigong,2015-11-16 11:00:00,2015-11
23773,2015,11,16,12,3.0,8.0,0.0,2.1,Wanshouxigong,2015-11-16 12:00:00,2015-11
23774,2015,11,16,13,35.0,8.0,0.0,1.2,Wanshouxigong,2015-11-16 13:00:00,2015-11
23775,2015,11,16,14,61.0,8.3,0.0,1.3,Wanshouxigong,2015-11-16 14:00:00,2015-11
23776,2015,11,16,15,59.0,8.5,0.0,1.7,Wanshouxigong,2015-11-16 15:00:00,2015-11
23777,2015,11,16,16,55.0,8.5,0.0,2.7,Wanshouxigong,2015-11-16 16:00:00,2015-11
23778,2015,11,16,17,46.0,8.1,0.0,2.7,Wanshouxigong,2015-11-16 17:00:00,2015-11
23779,2015,11,16,18,52.0,7.6,0.0,3.3,Wanshouxigong,2015-11-16 18:00:00,2015-11
23780,2015,11,16,19,75.0,7.1,0.0,1.8,Wanshouxigong,2015-11-16 19:00:00,2015-11
23781,2015,11,16,20,67.0,6.4,0.0,1.4,Wanshouxigong,2015-11-16 20:00:00,2015-11
23782,2015,11,16,21,61.0,6.1,0.0,1.8,Wanshouxigong,2015-11-16 21:00:00,2015-11
23783,2015,11,16,22,67.0,5.7,0.0,1.5,Wanshouxigong,2015-11-16 22:00:00,2015-11
23784,2015,11,16,23,77.0,5.9,0.0,1.7,Wanshouxigong,2015-11-16 23:00:00,2015-11
23785,2015,11,17,0,76.0,3.9,0.0,1.0,Wanshouxigong,2015-11-17 00:00:00,2015-11
23786,2015,11,17,1,73.0,2.8,0.0,0.1,Wanshouxigong,2015-11-17 01:00:00,2015-11
23787,2015,11,17,2,68.0,2.5,0.0,0.7,Wanshouxigong,2015-11-17 02:00:00,2015-11
23788,2015,11,17,3,75.0,3.2,0.0,0.8,Wanshouxigong,2015-11-17 03:00:00,2015-11
23789,2015,11,17,4,83.0,3.2,0.0,1.3,Wanshouxigong,2015-11-17 04:00:00,2015-11
23790,2015,11,17,5,90.0,2.0,0.0,0.9,Wanshouxigong,2015-11-17 05:00:00,2015-11
23791,2015,11,17,6,78.0,1.4,0.0,0.9,Wanshouxigong,2015-11-17 06:00:00,2015-11
23792,2015,11,17,7,72.0,1.4,0.0,1.0,Wanshouxigong,2015-11-17 07:00:00,2015-11
23793,2015,11,17,8,63.0,3.9,0.0,1.1,Wanshouxigong,2015-11-17 08:00:00,2015-11
23794,2015,11,17,9,44.0,6.3,0.0,2.0,Wanshouxigong,2015-11-17 09:00:00,2015-11
23795,2015,11,17,10,37.0,7.5,0.0,2.8,Wanshouxigong,2015-11-17 10:00:00,2015-11
23796,2015,11,17,11,21.0,7.9,0.0,2.5,Wanshouxigong,2015-11-17 11:00:00,2015-11
23797,2015,11,17,12,26.0,8.0,0.0,2.1,Wanshouxigong,2015-11-17 12:00:00,2015-11
23798,2015,11,17,13,21.0,8.5,0.0,1.6,Wanshouxigong,2015-11-17 13:00:00,2015-11
23799,2015,11,17,14,22.0,8.8,0.0,1.0,Wanshouxigong,2015-11-17 14:00:00,2015-11
23800,2015,11,17,15,26.0,8.5,0.0,1.7,Wanshouxigong,2015-11-17 15:00:00,2015-11
23801,2015,11,17,16,86.0,7.4,0.0,2.8,Wanshouxigong,2015-11-17 16:00:00,2015-11
23802,2015,11,17,17,76.0,6.9,0.0,2.1,Wanshouxigong,2015-11-17 17:00:00,2015-11
23803,2015,11,17,18,65.0,6.3,0.0,2.3,Wanshouxigong,2015-11-17 18:00:00,2015-11
23804,2015,11,17,19,52.0,5.8,0.0,2.0,Wanshouxigong,2015-11-17 19:00:00,2015-11
23805,2015,11,17,20,54.0,5.6,0.0,1.9,Wanshouxigong,2015-11-17 20:00:00,2015-11
23806,2015,11,17,21,57.0,5.2,0.0,2.1,Wanshouxigong,2015-11-17 21:00:00,2015-11
23807,2015,11,17,22,56.0,4.9,0.0,2.3,Wanshouxigong,2015-11-17 22:00:00,2015-11
23808,2015,11,17,23,52.0,4.6,0.0,1.5,Wanshouxigong,2015-11-17 23:00:00,2015-11
23809,2015,11,18,0,48.0,4.3,0.0,2.0,Wanshouxigong,2015-11-18 00:00:00,2015-11
23810,2015,11,18,1,53.0,4.7,0.0,1.7,Wanshouxigong,2015-11-18 01:00:00,2015-11
23811,2015,11,18,2,56.0,4.6,0.0,2.1,Wanshouxigong,2015-11-18 02:00:00,2015-11
23812,2015,11,18,3,51.0,4.4,0.0,2.2,Wanshouxigong,2015-11-18 03:00:00,2015-11
23813,2015,11,18,4,41.0,4.1,0.0,2.1,Wanshouxigong,2015-11-18 04:00:00,2015-11
23814,2015,11,18,5,37.0,3.1,0.0,1.7,Wanshouxigong,2015-11-18 05:00:00,2015-11
23815,2015,11,18,6,40.0,2.6,0.0,1.7,Wanshouxigong,2015-11-18 06:00:00,2015-11
23816,2015,11,18,7,46.0,2.3,0.0,2.0,Wanshouxigong,2015-11-18 07:00:00,2015-11
23817,2015,11,18,8,40.0,2.5,0.0,2.3,Wanshouxigong,2015-11-18 08:00:00,2015-11
23818,2015,11,18,9,51.0,2.6,0.0,1.5,Wanshouxigong,2015-11-18 09:00:00,2015-11
23819,2015,11,18,10,55.0,2.8,0.0,2.1,Wanshouxigong,2015-11-18 10:00:00,2015-11
23820,2015,11,18,11,59.0,3.0,0.0,2.0,Wanshouxigong,2015-11-18 11:00:00,2015-11
23821,2015,11,18,12,55.0,3.1,0.0,2.9,Wanshouxigong,2015-11-18 12:00:00,2015-11
23822,2015,11,18,13,73.0,3.4,0.0,2.5,Wanshouxigong,2015-11-18 13:00:00,2015-11
23823,2015,11,18,14,74.0,3.8,0.0,2.0,Wanshouxigong,2015-11-18 14:00:00,2015-11
23824,2015,11,18,15,82.0,4.0,0.0,1.3,Wanshouxigong,2015-11-18 15:00:00,2015-11
23825,2015,11,18,16,78.0,4.2,0.0,1.9,Wanshouxigong,2015-11-18 16:00:00,2015-11
23826,2015,11,18,17,78.0,3.9,0.0,2.1,Wanshouxigong,2015-11-18 17:00:00,2015-11
23827,2015,11,18,18,85.0,4.0,0.0,2.3,Wanshouxigong,2015-11-18 18:00:00,2015-11
23828,2015,11,18,19,82.0,4.1,0.0,1.6,Wanshouxigong,2015-11-18 19:00:00,2015-11
23829,2015,11,18,20,89.0,4.5,0.0,2.3,Wanshouxigong,2015-11-18 20:00:00,2015-11
23830,2015,11,18,21,88.0,4.4,0.0,1.8,Wanshouxigong,2015-11-18 21:00:00,2015-11
23831,2015,11,18,22,84.0,4.5,0.0,1.8,Wanshouxigong,2015-11-18 22:00:00,2015-11
23832,2015,11,18,23,86.0,4.7,0.0,2.2,Wanshouxigong,2015-11-18 23:00:00,2015-11
23833,2015,11,19,0,86.0,4.5,0.0,1.7,Wanshouxigong,2015-11-19 00:00:00,2015-11
23834,2015,11,19,1,89.0,5.0,0.0,1.5,Wanshouxigong,2015-11-19 01:00:00,2015-11
23835,2015,11,19,2,90.0,4.9,0.0,1.3,Wanshouxigong,2015-11-19 02:00:00,2015-11
23836,2015,11,19,3,82.0,4.3,0.0,1.1,Wanshouxigong,2015-11-19 03:00:00,2015-11
23837,2015,11,19,4,82.0,4.2,0.0,0.6,Wanshouxigong,2015-11-19 04:00:00,2015-11
23838,2015,11,19,5,75.0,4.0,0.3,1.4,Wanshouxigong,2015-11-19 05:00:00,2015-11
23839,2015,11,19,6,70.0,3.9,0.6,1.3,Wanshouxigong,2015-11-19 06:00:00,2015-11
23840,2015,11,19,7,71.0,3.9,0.0,1.4,Wanshouxigong,2015-11-19 07:00:00,2015-11
23841,2015,11,19,8,64.0,4.0,0.2,1.8,Wanshouxigong,2015-11-19 08:00:00,2015-11
23842,2015,11,19,9,70.0,4.2,0.0,1.5,Wanshouxigong,2015-11-19 09:00:00,2015-11
23843,2015,11,19,10,79.0,4.5,0.3,1.5,Wanshouxigong,2015-11-19 10:00:00,2015-11
23844,2015,11,19,11,80.0,4.2,0.0,2.0,Wanshouxigong,2015-11-19 11:00:00,2015-11
23845,2015,11,19,12,93.0,4.1,0.7,1.4,Wanshouxigong,2015-11-19 12:00:00,2015-11
23846,2015,11,19,13,84.0,4.2,0.9,2.0,Wanshouxigong,2015-11-19 13:00:00,2015-11
23847,2015,11,19,14,65.0,4.3,0.3,2.1,Wanshouxigong,2015-11-19 14:00:00,2015-11
23848,2015,11,19,15,48.0,4.0,0.6,2.8,Wanshouxigong,2015-11-19 15:00:00,2015-11
23849,2015,11,19,16,61.0,3.8,0.3,2.7,Wanshouxigong,2015-11-19 16:00:00,2015-11
23850,2015,11,19,17,61.0,2.5,0.6,5.0,Wanshouxigong,2015-11-19 17:00:00,2015-11
23851,2015,11,19,18,54.0,1.4,0.6,3.6,Wanshouxigong,2015-11-19 18:00:00,2015-11
23852,2015,11,19,19,52.0,0.8,0.0,3.4,Wanshouxigong,2015-11-19 19:00:00,2015-11
23853,2015,11,19,20,55.0,0.8,0.0,2.0,Wanshouxigong,2015-11-19 20:00:00,2015-11
23854,2015,11,19,21,65.0,0.8,0.0,1.6,Wanshouxigong,2015-11-19 21:00:00,2015-11
23855,2015,11,19,22,73.0,0.7,0.2,1.7,Wanshouxigong,2015-11-19 22:00:00,2015-11
23856,2015,11,19,23,68.0,0.6,0.3,1.5,Wanshouxigong,2015-11-19 23:00:00,2015-11
23857,2015,11,20,0,72.0,0.4,0.3,1.1,Wanshouxigong,2015-11-20 00:00:00,2015-11
23858,2015,11,20,1,58.0,0.4,0.1,1.7,Wanshouxigong,2015-11-20 01:00:00,2015-11
23859,2015,11,20,2,45.0,0.3,0.2,2.2,Wanshouxigong,2015-11-20 02:00:00,2015-11
23860,2015,11,20,3,42.0,0.3,0.0,1.3,Wanshouxigong,2015-11-20 03:00:00,2015-11
23861,2015,11,20,4,47.0,0.3,0.0,1.4,Wanshouxigong,2015-11-20 04:00:00,2015-11
23862,2015,11,20,5,38.0,0.0,0.0,1.3,Wanshouxigong,2015-11-20 05:00:00,2015-11
23863,2015,11,20,6,38.0,-0.1,0.6,1.6,Wanshouxigong,2015-11-20 06:00:00,2015-11
23864,2015,11,20,7,32.0,-0.1,0.1,1.2,Wanshouxigong,2015-11-20 07:00:00,2015-11
23865,2015,11,20,8,39.0,0.2,0.2,1.6,Wanshouxigong,2015-11-20 08:00:00,2015-11
23866,2015,11,20,9,48.0,0.1,0.2,1.2,Wanshouxigong,2015-11-20 09:00:00,2015-11
23867,2015,11,20,10,58.0,0.1,0.5,1.5,Wanshouxigong,2015-11-20 10:00:00,2015-11
23868,2015,11,20,11,62.0,0.5,0.1,1.8,Wanshouxigong,2015-11-20 11:00:00,2015-11
23869,2015,11,20,12,67.0,0.5,0.1,1.5,Wanshouxigong,2015-11-20 12:00:00,2015-11
23870,2015,11,20,13,76.0,0.7,0.0,1.4,Wanshouxigong,2015-11-20 13:00:00,2015-11
23871,2015,11,20,14,82.0,0.8,0.0,1.9,Wanshouxigong,2015-11-20 14:00:00,2015-11
23872,2015,11,20,15,91.0,1.0,0.0,1.7,Wanshouxigong,2015-11-20 15:00:00,2015-11
23873,2015,11,20,16,91.0,0.9,0.0,1.5,Wanshouxigong,2015-11-20 16:00:00,2015-11
23874,2015,11,20,17,88.0,0.9,0.0,1.4,Wanshouxigong,2015-11-20 17:00:00,2015-11
23875,2015,11,20,18,95.0,1.0,0.0,1.6,Wanshouxigong,2015-11-20 18:00:00,2015-11
23876,2015,11,20,19,88.0,1.0,0.0,1.9,Wanshouxigong,2015-11-20 19:00:00,2015-11
23877,2015,11,20,20,92.0,0.9,0.0,1.0,Wanshouxigong,2015-11-20 20:00:00,2015-11
23878,2015,11,20,21,77.0,0.8,0.0,1.7,Wanshouxigong,2015-11-20 21:00:00,2015-11
23879,2015,11,20,22,51.0,0.9,0.0,1.3,Wanshouxigong,2015-11-20 22:00:00,2015-11
23880,2015,11,20,23,44.0,0.9,0.2,1.1,Wanshouxigong,2015-11-20 23:00:00,2015-11
23881,2015,11,21,0,36.0,0.9,0.1,1.6,Wanshouxigong,2015-11-21 00:00:00,2015-11
23882,2015,11,21,1,37.0,1.0,0.0,0.4,Wanshouxigong,2015-11-21 01:00:00,2015-11
23883,2015,11,21,2,32.0,1.1,0.0,0.2,Wanshouxigong,2015-11-21 02:00:00,2015-11
23884,2015,11,21,3,26.0,1.2,0.3,0.6,Wanshouxigong,2015-11-21 03:00:00,2015-11
23885,2015,11,21,4,27.0,1.2,0.4,0.6,Wanshouxigong,2015-11-21 04:00:00,2015-11
23886,2015,11,21,5,30.0,1.1,0.3,1.1,Wanshouxigong,2015-11-21 05:00:00,2015-11
23887,2015,11,21,6,29.0,1.3,0.1,0.8,Wanshouxigong,2015-11-21 06:00:00,2015-11
23888,2015,11,21,7,31.0,1.0,0.4,2.0,Wanshouxigong,2015-11-21 07:00:00,2015-11
23889,2015,11,21,8,38.0,0.8,0.3,1.4,Wanshouxigong,2015-11-21 08:00:00,2015-11
23890,2015,11,21,9,44.0,0.6,0.1,1.5,Wanshouxigong,2015-11-21 09:00:00,2015-11
23891,2015,11,21,10,34.0,0.4,0.2,1.4,Wanshouxigong,2015-11-21 10:00:00,2015-11
23892,2015,11,21,11,41.0,0.3,0.1,1.4,Wanshouxigong,2015-11-21 11:00:00,2015-11
23893,2015,11,21,12,43.0,0.0,1.1,1.3,Wanshouxigong,2015-11-21 12:00:00,2015-11
23894,2015,11,21,13,39.0,-0.1,0.7,1.0,Wanshouxigong,2015-11-21 13:00:00,2015-11
23895,2015,11,21,14,39.0,-0.1,0.2,1.7,Wanshouxigong,2015-11-21 14:00:00,2015-11
23896,2015,11,21,15,39.0,0.0,0.0,1.6,Wanshouxigong,2015-11-21 15:00:00,2015-11
23897,2015,11,21,16,37.0,0.0,0.1,1.3,Wanshouxigong,2015-11-21 16:00:00,2015-11
23898,2015,11,21,17,43.0,0.1,0.0,1.0,Wanshouxigong,2015-11-21 17:00:00,2015-11
23899,2015,11,21,18,52.0,0.2,0.1,1.0,Wanshouxigong,2015-11-21 18:00:00,2015-11
23900,2015,11,21,19,66.0,0.3,0.0,1.3,Wanshouxigong,2015-11-21 19:00:00,2015-11
23901,2015,11,21,20,78.0,0.1,0.0,1.3,Wanshouxigong,2015-11-21 20:00:00,2015-11
23902,2015,11,21,21,79.0,-0.1,0.0,1.4,Wanshouxigong,2015-11-21 21:00:00,2015-11
23903,2015,11,21,22,77.0,0.0,0.0,1.4,Wanshouxigong,2015-11-21 22:00:00,2015-11
